"Region","Source VM","OS","CPU policy","Status","Recommended VM","Source hourly","Recommended hourly","Monthly saving","Saving %","Currency","Confidence","Explanation"
"uksouth","Standard_D4ds_v5","linux","prefer-same-vendor","recommended","Standard_D4ds_v4","0.1985","0.1985","0","0","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 0.0% lower PAYG price."
"uksouth","Standard_D4ds_v5","linux","any-compatible","recommended","Standard_D4ds_v4","0.1985","0.1985","0","0","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 0.0% lower PAYG price."
"uksouth","Standard_D4ds_v6","linux","same-vendor","recommended","Standard_D4as_v7","0.2182","0.1599","42.559","26.718607","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 26.7% lower PAYG price."
"uksouth","Standard_D4ds_v6","linux","prefer-same-vendor","recommended","Standard_D4as_v7","0.2182","0.1599","42.559","26.718607","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 26.7% lower PAYG price."
"uksouth","Standard_D4ds_v6","linux","any-compatible","recommended","Standard_D4as_v7","0.2182","0.1599","42.559","26.718607","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 26.7% lower PAYG price."
"uksouth","Standard_D4lds_v5","linux","same-vendor","recommended","Standard_D4ds_v4","0.1742","0.1985","-17.739","-13.949483","GBP","Medium","required usable CPU and memory preserved, x64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 13.9% higher PAYG price."
"uksouth","Standard_D4lds_v5","linux","prefer-same-vendor","recommended","Standard_D4ds_v4","0.1742","0.1985","-17.739","-13.949483","GBP","Medium","required usable CPU and memory preserved, x64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 13.9% higher PAYG price."
"uksouth","Standard_D4lds_v5","linux","any-compatible","recommended","Standard_D4ds_v4","0.1742","0.1985","-17.739","-13.949483","GBP","Medium","required usable CPU and memory preserved, x64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 13.9% higher PAYG price."
"uksouth","Standard_D4lds_v6","linux","same-vendor","recommended","Standard_D4als_v7","0.1985","0.1417","41.464","28.61461","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 28.6% lower PAYG price."
"uksouth","Standard_D4lds_v6","linux","prefer-same-vendor","recommended","Standard_D4als_v7","0.1985","0.1417","41.464","28.61461","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 28.6% lower PAYG price."
"uksouth","Standard_D4lds_v6","linux","any-compatible","recommended","Standard_D4als_v7","0.1985","0.1417","41.464","28.61461","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 28.6% lower PAYG price."
"uksouth","Standard_D4ls_v5","linux","same-vendor","recommended","Standard_B4als_v2","0.153","0.1144","28.178","25.228758","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 25.2% lower PAYG price."
"uksouth","Standard_D4ls_v5","linux","prefer-same-vendor","recommended","Standard_B4als_v2","0.153","0.1144","28.178","25.228758","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 25.2% lower PAYG price."
"uksouth","Standard_D4ls_v5","linux","any-compatible","recommended","Standard_B4als_v2","0.153","0.1144","28.178","25.228758","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 25.2% lower PAYG price."
"uksouth","Standard_D4ls_v6","linux","same-vendor","recommended","Standard_D4als_v7","0.1606","0.1417","13.797","11.768369","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 11.8% lower PAYG price."
"uksouth","Standard_D4ls_v6","linux","prefer-same-vendor","recommended","Standard_D4als_v7","0.1606","0.1417","13.797","11.768369","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 11.8% lower PAYG price."
"uksouth","Standard_D4ls_v6","linux","any-compatible","recommended","Standard_D4als_v7","0.1606","0.1417","13.797","11.768369","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 11.8% lower PAYG price."
"uksouth","Standard_D4nds_v6","linux","same-vendor","recommended","Standard_D4as_v7","0.2773","0.1599","85.702","42.336819","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 42.3% lower PAYG price."
"uksouth","Standard_D4nds_v6","linux","prefer-same-vendor","recommended","Standard_D4as_v7","0.2773","0.1599","85.702","42.336819","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 42.3% lower PAYG price."
"uksouth","Standard_D4nds_v6","linux","any-compatible","recommended","Standard_D4as_v7","0.2773","0.1599","85.702","42.336819","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 42.3% lower PAYG price."
"uksouth","Standard_D4nlds_v6","linux","same-vendor","recommended","Standard_D4als_v7","0.2515","0.1417","80.154","43.658052","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 43.7% lower PAYG price."
"uksouth","Standard_D4nlds_v6","linux","prefer-same-vendor","recommended","Standard_D4als_v7","0.2515","0.1417","80.154","43.658052","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 43.7% lower PAYG price."
"uksouth","Standard_D4nlds_v6","linux","any-compatible","recommended","Standard_D4als_v7","0.2515","0.1417","80.154","43.658052","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 43.7% lower PAYG price."
"uksouth","Standard_D4nls_v6","linux","same-vendor","recommended","Standard_D4als_v7","0.2038","0.1417","45.333","30.47105","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 30.5% lower PAYG price."
"uksouth","Standard_D4nls_v6","linux","prefer-same-vendor","recommended","Standard_D4als_v7","0.2038","0.1417","45.333","30.47105","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 30.5% lower PAYG price."
"uksouth","Standard_D4nls_v6","linux","any-compatible","recommended","Standard_D4als_v7","0.2038","0.1417","45.333","30.47105","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 30.5% lower PAYG price."
"uksouth","Standard_D4ns_v6","linux","same-vendor","recommended","Standard_D4as_v7","0.2636","0.1599","75.701","39.339909","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 39.3% lower PAYG price."
"uksouth","Standard_D4ns_v6","linux","prefer-same-vendor","recommended","Standard_D4as_v7","0.2636","0.1599","75.701","39.339909","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 39.3% lower PAYG price."
"uksouth","Standard_D4ns_v6","linux","any-compatible","recommended","Standard_D4as_v7","0.2636","0.1599","75.701","39.339909","GBP","Medium","same usable CPU and memory, x64 compatibility preserved, Premium SSD supported and 39.3% lower PAYG price."
"uksouth","Standard_D4pds_v5","linux","same-vendor","recommended","Standard_E4pds_v5","0.1576","0.2053","-34.821","-30.266497","GBP","Medium","required usable CPU and memory preserved, Arm64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 30.3% higher PAYG price."
"uksouth","Standard_D4pds_v5","linux","prefer-same-vendor","recommended","Standard_E4pds_v5","0.1576","0.2053","-34.821","-30.266497","GBP","Medium","required usable CPU and memory preserved, Arm64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 30.3% higher PAYG price."
"uksouth","Standard_D4pds_v5","linux","any-compatible","recommended","Standard_E4pds_v5","0.1576","0.2053","-34.821","-30.266497","GBP","Medium","required usable CPU and memory preserved, Arm64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 30.3% higher PAYG price."
"uksouth","Standard_D4pds_v6","linux","same-vendor","recommended","Standard_D4ps_v6","0.1606","0.1227","27.667","23.599004","GBP","Medium","same usable CPU and memory, Arm64 compatibility preserved, Premium SSD supported and 23.6% lower PAYG price."
"uksouth","Standard_D4pds_v6","linux","prefer-same-vendor","recommended","Standard_D4ps_v6","0.1606","0.1227","27.667","23.599004","GBP","Medium","same usable CPU and memory, Arm64 compatibility preserved, Premium SSD supported and 23.6% lower PAYG price."
"uksouth","Standard_D4pds_v6","linux","any-compatible","recommended","Standard_D4ps_v6","0.1606","0.1227","27.667","23.599004","GBP","Medium","same usable CPU and memory, Arm64 compatibility preserved, Premium SSD supported and 23.6% lower PAYG price."
"uksouth","Standard_D4plds_v5","linux","same-vendor","recommended","Standard_D4pds_v5","0.1394","0.1576","-13.286","-13.055954","GBP","Medium","required usable CPU and memory preserved, Arm64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 13.1% higher PAYG price."
"uksouth","Standard_D4plds_v5","linux","prefer-same-vendor","recommended","Standard_D4pds_v5","0.1394","0.1576","-13.286","-13.055954","GBP","Medium","required usable CPU and memory preserved, Arm64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 13.1% higher PAYG price."
"uksouth","Standard_D4plds_v5","linux","any-compatible","recommended","Standard_D4pds_v5","0.1394","0.1576","-13.286","-13.055954","GBP","Medium","required usable CPU and memory preserved, Arm64 compatibility preserved, temporary storage requirement preserved, Premium SSD supported and 13.1% higher PAYG price."
"uksouth","Standard_D4plds_v6","linux","same-vendor","recommended","Standard_D4pls_v6","0.1364","0.1083","20.513","20.601173","GBP","Medium","same usable CPU and memory, Arm64 compatibility preserved, Premium SSD supported and 20.6% lower PAYG price."
"uksouth","Standard_D4plds_v6","linux","prefer-same-vendor","recommended","Standard_D4pls_v6","0.1364","0.1083","20.513","20.601173","GBP","Medium","same usable CPU and memory, Arm64 compatibility preserved, Premium SSD supported and 20.6% lower PAYG price."
"uksouth","Standard_D4plds_v6","linux","any-compatible","recommended","Standard_D4pls_v6","0.1364","0.1083","20.513","20.601173","GBP","Medium","same usable CPU and memory, Arm64 compatibility preserved, Premium SSD supported and 20.6% lower PAYG price."
"uksouth","Standard_D4pls_v5","linux","same-vendor","recommended","Standard_B4pls_v2","0.1227","0.1008","15.987","17.848411","GBP","Medium","same usable CPU and memory, Arm64 compatibility preserved, Premium SSD supported and 17.8% lower PAYG price."
"uksouth","Standard_D4pls_v5","linux","prefer-same-vendor","recommended","Standard_B4pls_v2","0.1227","0.1008","15.987","17.848411","GBP","Medium","same usable CPU and memory, Arm64 compatibility preserved, Premium SSD supported and 17.8% lower PAYG price."
"uksouth","Standard_D4pls_v5","linux","any-compatible","recommended","Standard_B4pls_v2","0.1227","0.1008","15.987","17.848411","GBP","Medium","same usable CPU and memory, Arm64 compatibility preserved, Premium SSD supported and 17.8% lower PAYG price."
"uksouth","Standard_D4pls_v6","linux","same-vendor","recommended","Standard_D4plds_v6","0.1083","0.1364","-20.513","-25.946445","GBP","Medium","same usable CPU and memory, Arm64 compatibility preserved, Premium SSD supported and 25.9% higher PAYG price."
